QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
92,Reverse Linked List II,reverse-linked-list-ii,Medium,48.28523852,False,linked-list,algorithms
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,Medium,68.94477994,False,"array,sliding-window",algorithms
29,Divide Two Integers,divide-two-integers,Medium,17.74326199,False,"math,bit-manipulation",algorithms
1341,Movie Rating,movie-rating,Medium,40.41028418,False,database,database
93,Restore IP Addresses,restore-ip-addresses,Medium,50.98073863,False,"string,backtracking",algorithms
1530,Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,Medium,71.91017778,False,"tree,depth-first-search,binary-tree",algorithms
1339,Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,Medium,47.71183196,False,"tree,depth-first-search,binary-tree",algorithms
1338,Reduce Array Size to The Half,reduce-array-size-to-the-half,Medium,68.97059887,False,"array,hash-table,greedy,sorting,heap-priority-queue",algorithms
1344,Angle Between Hands of a Clock,angle-between-hands-of-a-clock,Medium,63.92525359,False,math,algorithms
1525,Number of Good Ways to Split a String,number-of-good-ways-to-split-a-string,Medium,68.29596326,False,"hash-table,string,dynamic-programming,bit-manipulation",algorithms
1357,Apply Discount Every n Orders,apply-discount-every-n-orders,Medium,71.50701463,False,"array,hash-table,design",algorithms
31,Next Permutation,next-permutation,Medium,41.01468132,False,"array,two-pointers",algorithms
34,Find First and Last Position of Element in Sorted Array,find-first-and-last-position-of-element-in-sorted-array,Medium,45.14305058,False,"array,binary-search",algorithms
1376,Time Needed to Inform All Employees,time-needed-to-inform-all-employees,Medium,60.04847608,False,"tree,depth-first-search,breadth-first-search",algorithms
1375,Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,Medium,65.79669329,False,array,algorithms
81,Search in Rotated Sorted Array II,search-in-rotated-sorted-array-ii,Medium,38.12034583,False,"array,binary-search",algorithms
82,Remove Duplicates from Sorted List II,remove-duplicates-from-sorted-list-ii,Medium,48.25061437,False,"linked-list,two-pointers",algorithms
1372,Longest ZigZag Path in a Binary Tree,longest-zigzag-path-in-a-binary-tree,Medium,65.92403576,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
1519,Number of Nodes in the Sub-Tree With the Same Label,number-of-nodes-in-the-sub-tree-with-the-same-label,Medium,55.00723449,False,"hash-table,tree,depth-first-search,breadth-first-search,counting",algorithms
1371,Find the Longest Substring Containing Vowels in Even Counts,find-the-longest-substring-containing-vowels-in-even-counts,Medium,64.39874832,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
33,Search in Rotated Sorted Array,search-in-rotated-sorted-array,Medium,41.46903774,False,"array,binary-search",algorithms
1367,Linked List in Binary Tree,linked-list-in-binary-tree,Medium,52.24716368,False,"linked-list,tree,depth-first-search,binary-tree",algorithms
1366,Rank Teams by Votes,rank-teams-by-votes,Medium,58.59053498,False,"array,hash-table,string,sorting,counting",algorithms
86,Partition List,partition-list,Medium,57.15371878,False,"linked-list,two-pointers",algorithms
1362,Closest Divisors,closest-divisors,Medium,61.00856869,False,math,algorithms
1081,Smallest Subsequence of Distinct Characters,smallest-subsequence-of-distinct-characters,Medium,61.251164,False,"string,stack,greedy,monotonic-stack",algorithms
1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,Medium,43.82181769,False,"tree,depth-first-search,breadth-first-search,union-find,graph,binary-tree",algorithms
1524,Number of Sub-arrays With Odd Sum,number-of-sub-arrays-with-odd-sum,Medium,43.79891046,False,"array,math,dynamic-programming,prefix-sum",algorithms
1358,Number of Substrings Containing All Three Characters,number-of-substrings-containing-all-three-characters,Medium,67.75645415,False,"hash-table,string,sliding-window",algorithms
95,Unique Binary Search Trees II,unique-binary-search-trees-ii,Medium,58.60738368,False,"dynamic-programming,backtracking,tree,binary-search-tree,binary-tree",algorithms
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,Medium,68.44936286,False,"dynamic-programming,graph,shortest-path",algorithms
1535,Find the Winner of an Array Game,find-the-winner-of-an-array-game,Medium,57.0204267,False,"array,simulation",algorithms
1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,Medium,61.76354134,False,"array,sorting",algorithms
107,Binary Tree Level Order Traversal II,binary-tree-level-order-traversal-ii,Medium,64.25085498,False,"tree,breadth-first-search,binary-tree",algorithms
1311,Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,Medium,47.85817602,False,"array,hash-table,breadth-first-search,graph,sorting",algorithms
1545,Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,Medium,59.09551975,False,"string,recursion,simulation",algorithms
1310,XOR Queries of a Subarray,xor-queries-of-a-subarray,Medium,73.34096383,False,"array,bit-manipulation,prefix-sum",algorithms
22,Generate Parentheses,generate-parentheses,Medium,75.44829886,False,"string,dynamic-programming,backtracking",algorithms
1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,Medium,47.89790034,False,"array,hash-table,greedy,prefix-sum",algorithms
19,Remove Nth Node From End of List,remove-nth-node-from-end-of-list,Medium,46.6323778,False,"linked-list,two-pointers",algorithms
1306,Jump Game III,jump-game-iii,Medium,65.2631381,False,"array,depth-first-search,breadth-first-search",algorithms
1551,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,Medium,82.43581207,False,math,algorithms
1472,Design Browser History,design-browser-history,Medium,77.655319,False,"array,linked-list,stack,design,doubly-linked-list,data-stream",algorithms
1302,Deepest Leaves Sum,deepest-leaves-sum,Medium,86.32730797,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
109,Convert Sorted List to Binary Search Tree,convert-sorted-list-to-binary-search-tree,Medium,62.69647495,False,"linked-list,divide-and-conquer,tree,binary-search-tree,binary-tree",algorithms
113,Path Sum II,path-sum-ii,Medium,59.13717424,False,"backtracking,tree,depth-first-search,binary-tree",algorithms
1300,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,Medium,44.72877754,False,"array,binary-search,sorting",algorithms
1552,Magnetic Force Between Two Balls,magnetic-force-between-two-balls,Medium,71.0624218,False,"array,binary-search,sorting",algorithms
114,Flatten Binary Tree to Linked List,flatten-binary-tree-to-linked-list,Medium,66.28366095,False,"linked-list,stack,tree,depth-first-search,binary-tree",algorithms
1297,Maximum Number of Occurrences of a Substring,maximum-number-of-occurrences-of-a-substring,Medium,52.22032334,False,"hash-table,string,sliding-window",algorithms
106,Construct Binary Tree from Inorder and Postorder Traversal,construct-binary-tree-from-inorder-and-postorder-traversal,Medium,64.18871663,False,"array,hash-table,divide-and-conquer,tree,binary-tree",algorithms
1514,Path with Maximum Probability,path-with-maximum-probability,Medium,65.56863184,False,"array,graph,heap-priority-queue,shortest-path",algorithms
1314,Matrix Block Sum,matrix-block-sum,Medium,75.63700979,False,"array,matrix,prefix-sum",algorithms
105,Construct Binary Tree from Preorder and Inorder Traversal,construct-binary-tree-from-preorder-and-inorder-traversal,Medium,64.92742822,False,"array,hash-table,divide-and-conquer,tree,binary-tree",algorithms
96,Unique Binary Search Trees,unique-binary-search-trees,Medium,61.53140443,False,"math,dynamic-programming,tree,binary-search-tree,binary-tree",algorithms
1536,Minimum Swaps to Arrange a Binary Grid,minimum-swaps-to-arrange-a-binary-grid,Medium,47.76092343,False,"array,greedy,matrix",algorithms
1329,Sort the Matrix Diagonally,sort-the-matrix-diagonally,Medium,82.90553174,False,"array,sorting,matrix",algorithms
24,Swap Nodes in Pairs,swap-nodes-in-pairs,Medium,65.22630534,False,"linked-list,recursion",algorithms
97,Interleaving String,interleaving-string,Medium,40.55819417,False,"string,dynamic-programming",algorithms
1328,Break a Palindrome,break-a-palindrome,Medium,51.69222626,False,"string,greedy",algorithms
98,Validate Binary Search Tree,validate-binary-search-tree,Medium,33.3881325,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1540,Can Convert String in K Moves,can-convert-string-in-k-moves,Medium,35.46583957,False,"hash-table,string",algorithms
1325,Delete Leaves With a Given Value,delete-leaves-with-a-given-value,Medium,77.41131989,False,"tree,depth-first-search,binary-tree",algorithms
1324,Print Words Vertically,print-words-vertically,Medium,64.68321141,False,"array,string,simulation",algorithms
1321,Restaurant Growth,restaurant-growth,Medium,53.02186823,False,database,database
99,Recover Binary Search Tree,recover-binary-search-tree,Medium,54.20759912,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
102,Binary Tree Level Order Traversal,binary-tree-level-order-traversal,Medium,68.43000853,False,"tree,breadth-first-search,binary-tree",algorithms
1319,Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,Medium,63.40257643,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
1318,Minimum Flips to Make a OR b Equal to c,minimum-flips-to-make-a-or-b-equal-to-c,Medium,71.15301945,False,bit-manipulation,algorithms
103,Binary Tree Zigzag Level Order Traversal,binary-tree-zigzag-level-order-traversal,Medium,59.94287667,False,"tree,breadth-first-search,binary-tree",algorithms
1541,Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,Medium,52.73310868,False,"string,stack,greedy",algorithms
1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,Medium,85.60096771,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1296,Divide Array in Sets of K Consecutive Numbers,divide-array-in-sets-of-k-consecutive-numbers,Medium,58.50687462,False,"array,hash-table,greedy,sorting",algorithms
80,Remove Duplicates from Sorted Array II,remove-duplicates-from-sorted-array-ii,Medium,60.06076796,False,"array,two-pointers",algorithms
1382,Balance a Binary Search Tree,balance-a-binary-search-tree,Medium,84.69661726,False,"divide-and-conquer,greedy,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1448,Count Good Nodes in Binary Tree,count-good-nodes-in-binary-tree,Medium,73.05713941,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1447,Simplified Fractions,simplified-fractions,Medium,67.31451134,False,"math,string,number-theory",algorithms
55,Jump Game,jump-game,Medium,38.76309121,False,"array,dynamic-programming,greedy",algorithms
56,Merge Intervals,merge-intervals,Medium,47.9166293,False,"array,sorting",algorithms
1443,Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,Medium,62.49043468,False,"hash-table,tree,depth-first-search,breadth-first-search",algorithms
1442,Count Triplets That Can Form Two Arrays of Equal XOR,count-triplets-that-can-form-two-arrays-of-equal-xor,Medium,84.93009704,False,"array,hash-table,math,bit-manipulation,prefix-sum",algorithms
1441,Build an Array With Stack Operations,build-an-array-with-stack-operations,Medium,80.03969088,False,"array,stack,simulation",algorithms
54,Spiral Matrix,spiral-matrix,Medium,51.19608922,False,"array,matrix,simulation",algorithms
1487,Making File Names Unique,making-file-names-unique,Medium,37.30219514,False,"array,hash-table,string",algorithms
1488,Avoid Flood in The City,avoid-flood-in-the-city,Medium,27.04822064,False,"array,hash-table,binary-search,greedy,heap-priority-queue",algorithms
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,Medium,56.61497832,False,"array,queue,sliding-window,heap-priority-queue,ordered-set,monotonic-queue",algorithms
1492,The kth Factor of n,the-kth-factor-of-n,Medium,68.39131571,False,"math,number-theory",algorithms
59,Spiral Matrix II,spiral-matrix-ii,Medium,72.08179464,False,"array,matrix,simulation",algorithms
1493,Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,Medium,67.87756213,False,"array,dynamic-programming,sliding-window",algorithms
1433,Check If a String Can Break Another String,check-if-a-string-can-break-another-string,Medium,69.89339351,False,"string,greedy,sorting",algorithms
1432,Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,Medium,41.02309947,False,"math,greedy",algorithms
57,Insert Interval,insert-interval,Medium,42.13901216,False,array,algorithms
43,Multiply Strings,multiply-strings,Medium,40.93034848,False,"math,string,simulation",algorithms
1451,Rearrange Words in a Sentence,rearrange-words-in-a-sentence,Medium,64.94768401,False,"string,sorting",algorithms
1452,People Whose List of Favorite Companies Is Not a Subset of Another List,people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,Medium,58.2875116,False,"array,hash-table,string",algorithms
47,Permutations II,permutations-ii,Medium,59.99274088,False,"array,backtracking",algorithms
48,Rotate Image,rotate-image,Medium,75.80029946,False,"array,math,matrix",algorithms
1471,The k Strongest Values in an Array,the-k-strongest-values-in-an-array,Medium,61.36781468,False,"array,two-pointers,sorting",algorithms
